id,value,category
560,-0.7553324684980748,C
561,-0.9615202380803864,C
562,0.4650728295185708,C
563,-1.499151777226725,C
564,0.402209278807411,B
565,-0.5548968995350138,A
566,0.24765532590056458,C
567,-0.8314160725267461,C
568,-1.2338126510644842,A
569,-1.4056925898061636,A
570,0.7426704328108524,B
571,0.9099331109717379,C
572,-1.4075892784132256,A
573,1.1610967892668047,B
574,1.0534216949468957,A
575,-1.2418096623133514,C
576,0.6876394463617437,C
577,-0.4618381290143291,B
578,0.7000871575869497,B
579,0.11033519863750531,A
580,0.29221506355227045,C
581,0.12560286062589232,C
582,-0.18499425083951823,B
583,0.19170957597829483,A
584,-1.702083369250751,A
585,0.09560528957541774,A
586,0.20666816067710575,B
587,-0.33502219123062194,C
588,-0.48237286945214863,C
589,1.7501423415251514,B
590,1.122498158002147,A
591,1.2539634905303094,C
592,-0.832230511174554,A
593,-0.8212616683849714,A
594,-0.398522487023426,C
595,-1.4304574380358066,A
596,-0.2913493664789569,C
597,0.13023919651327243,C
598,0.6039599467076232,C
599,0.11584059333829091,C
600,2.274972670208349,A
601,0.7013341374380572,B
602,-1.7602530764631694,B
603,1.387936421266273,B
604,-0.3224747928875221,B
605,1.2321371362972637,B
606,-1.3896539315501455,C
607,0.9090284056291632,A
608,-0.37622767098368787,B
609,0.6563205094385435,B
610,-1.0249162543822603,A
611,-0.21176542227625603,B
612,0.47302464064872585,C
613,1.0186306581708853,B
614,1.385351308365746,C
615,-0.5210987604295771,C
616,0.27596416980612876,A
617,-0.298867749670679,B
618,-1.2726394874452225,C
619,-0.19036798534596722,C
620,1.76750165907995,A
621,-0.7840654861439127,C
622,0.998514266420153,C
623,-0.5931252612147374,B
624,-0.7541090493187661,B
625,0.04512319578453723,A
626,0.025031244343604323,A
627,1.6800277035451863,C
628,0.11973270848370994,B
629,0.40451528241816287,C
630,-0.8512302827746059,B
631,-1.4309845472826017,C
632,-0.30570391011681414,A
633,-1.3849884962477639,C
634,1.18278579875533,C
635,-1.722706694724355,A
636,0.6866360450256003,B
637,-0.44108526166039763,C
638,0.25939803950097046,B
639,-0.7174821842497233,C
640,0.514229708055331,A
641,-1.0925217121046755,B
642,-0.4088259553196341,A
643,0.316310169768046,C
644,0.08009883275466763,B
645,-0.9412547322176485,C
646,-0.7887642288305335,A
647,0.8204877995747962,C
648,-0.19085617917341935,B
649,-0.18532309349121243,C
650,-2.0953330214365713,C
651,-0.03393935093509781,C
652,-2.9294030267008995,A
653,-0.4021797875632976,C
654,-1.5666296936683102,A
655,0.3535631761943582,B
656,0.709466578196264,A
657,1.9097748549802034,B
658,0.043231200163512014,A
659,-1.0842623656186894,B
660,-0.07663576245353435,B
661,-0.7840029078629569,A
662,1.3888339448654217,C
663,-0.0909889042531995,B
664,-0.4095370742957498,C
665,-0.6148128248251925,B
666,-0.3607981867941279,A
667,-1.5584257942843716,B
668,-0.7002340270071196,A
669,-0.2805479655650218,B
670,-0.6224540944768812,B
671,0.46276533561087035,A
672,-0.058692004160953236,A
673,-0.35538971571095546,C
674,1.2100666299664593,A
675,-0.7684481283102702,A
676,1.5861534325137832,A
677,0.3396302546296091,B
678,0.3658746627612665,B
679,0.18661195677134143,A
680,-1.00762936929729,A
681,-1.3776766046809492,A
682,-0.22709546032034666,B
683,-1.054148800411677,A
684,0.506831148947597,C
685,1.3378758092886818,B
686,-0.11633564740356914,B
687,1.501956667816869,B
688,-1.6257959040499446,A
689,0.5855734638787863,A
690,-0.8005915200396523,C
691,0.46960478530024446,A
692,-1.9470043958915062,B
693,0.47594308459401946,A
694,-0.040105537547530046,A
695,-1.7850812424376397,B
696,-1.4232598114097803,B
697,0.35330843358832753,A
698,-0.46616667874822104,A
699,-1.5541084124719973,A
700,0.7778018014112431,A
701,0.2758099599962604,C
702,0.8174444965261188,C
703,-1.0863759372273865,C
704,1.1943888115183001,A
705,-0.23853378719841142,C
706,0.440574676778514,B
707,0.16064795759106365,C
708,0.5497056548248139,B
709,1.3519111657517782,A
710,-1.8328645489975104,A
711,0.4007808632723382,C
712,1.1448587446005485,A
713,-0.2507726585953039,A
714,-1.3890050221563848,B
715,-0.08715034003959819,B
716,-0.1203477402884521,C
717,-0.2718721460817309,B
718,0.14403975689023704,C
719,-1.1173690488287493,B
720,-0.6323749745663741,C
721,-1.0164539381667037,B
722,2.2688014874059617,A
723,-3.0615350663353884,A
724,-0.14129284698490058,A
725,0.13478702847400598,C
726,1.6619190850649466,B
727,0.5717337479747485,B
728,-0.7589179130296282,B
729,0.16974668168240375,B
730,-1.86236004549901,C
731,0.9456929642691279,B
732,-0.5328108236392385,A
733,-1.2930160059628504,B
734,-0.3786965743870333,C
735,0.224379018199855,B
736,0.12842628359407782,C
737,-0.5901857130554305,A
738,-1.5256630090316536,B
739,0.05652617373131336,B
740,-0.6826436022893471,B
741,2.3736738209098904,B
742,-0.015114393101391732,C
743,0.5217780522964625,A
744,-0.04483914442105921,A
745,-1.5021765752728746,C
746,0.5559817220071651,C
747,0.8358068436897951,C
748,0.0989274620715058,A
749,0.8433610515831781,C
750,-0.1552098959542279,A
751,1.2557934425143484,A
752,1.157634143801429,A
753,-0.522149195297175,C
754,-0.636718513981551,B
755,-1.5622750471941411,A
756,-0.5375165211189342,A
757,-0.8634415646262866,C
758,0.5135765220086278,B
759,-0.06385487430509014,C
760,0.8096753939400204,B
761,-0.051283722227062,C
762,-0.14591165563237632,A
763,-0.041604605340572004,A
764,-0.7394611432969627,B
765,0.02560200149362809,C
766,0.35429642089125674,C
767,-2.4712305676814763,C
768,-0.09973788396553063,B
769,-0.3137417555921879,C
770,0.981755905518409,C
771,0.17332919741346373,C
772,1.7704170063138633,A
773,-0.43883970129662225,C
774,-0.8375757181929655,B
775,1.1405746936032266,B
776,-0.42012600152197216,B
777,-0.18179247151199318,A
778,-1.829384717593641,A
779,-1.852132940396339,B
780,0.4696146587409846,C
781,-0.2750141672588214,A
782,-0.041870513606750696,B
783,1.5688161998632757,C
784,1.2285067828639735,A
785,-0.5444775900948454,A
786,-0.22253974547122188,A
787,1.14877547389502,C
788,-0.22293572293082403,B
789,1.8077315129843365,C
790,-0.0721239223407159,B
791,-0.4175912180790237,C
792,0.8326885457794431,B
793,-2.077371022944724,C
794,-0.6020520558896062,C
795,0.7427526756224249,B
796,-1.6681104638077262,B
797,-0.9290347885828849,B
798,0.8941386610328195,A
799,-0.698256870364935,C
800,-1.7625229778561897,B
801,0.35993663011314353,C
802,0.794292111193816,C
803,-1.6667278352593382,A
804,-1.1382881679881793,A
805,1.3992234189468735,C
806,-0.014130245268953139,C
807,-1.3524243949235877,C
808,-2.152384592063667,C
809,1.1355836012065201,A
810,-2.293402254314377,C
811,-0.06502939739900562,B
812,-0.34914622722760663,A
813,1.6420005576811787,A
814,0.4819533765136986,A
815,-0.09911948631071786,A
816,-2.0517399478358387,A
817,-2.602484661113492,A
818,0.6806781630464125,B
819,-0.22110518762912165,C
820,-1.0520602368790275,A
821,0.8874845407240911,B
822,-0.12721372020206062,B
823,-0.22519472621855052,C
824,-1.068829776566977,B
825,-0.9294915165989052,C
826,0.4968583157303331,C
827,0.41676084332494423,C
828,-0.932894667851599,B
829,-1.696385953257263,C
830,-0.8601268203120906,A
831,-0.48989158911946373,A
832,-1.140287429819611,C
833,0.03942996758086152,B
834,0.5239416194830409,B
835,-0.40802224230823875,C
836,0.23303831358453675,C
837,1.7694227648401948,B
838,-0.3163775142161715,A
839,-1.1729741184520355,C
840,-0.9825676478866506,A
841,-1.0426513956990242,B
842,0.48376717043319445,A
843,-0.6409244369221335,A
844,-0.4039647676186349,C
845,-0.5794822835758152,C
846,0.24599005868858742,A
847,-0.8126305347398232,B
848,1.195964561874563,B
849,1.0425969407938342,C
850,1.9545646050741499,A
851,-0.6755277264331523,A
852,-0.2535014675310229,C
853,-0.43845769652244554,B
854,0.0704569928612008,C
855,-0.32040588737866454,A
856,0.6409098137130442,A
857,0.7796512442860746,B
858,0.5208909572816168,B
859,0.5212157386368403,A
860,0.031727317478882695,B
861,1.2315737453619098,B
862,0.4897363966909623,B
863,0.5986264842788205,C
864,-0.7561507130348514,C
865,-0.2163337546515959,A
866,0.9907887552601905,A
867,-0.012500958947447469,A
868,0.07983960774884571,A
869,-1.9873673391851392,C
870,-1.0539369166374928,C
871,0.17464183815855044,B
872,-0.2806244929690979,C
873,-1.0146611754333372,A
874,-0.6320607513642557,B
875,-0.04024093510568839,B
876,1.0315659425806478,A
877,-0.20797885517443762,C
878,-0.09792118407371644,C
879,-0.8474826958528779,A
880,-0.5672419850441573,C
881,2.0692570833711454,C
882,-0.13661658574897848,C
883,0.14801508829956117,C
884,-0.13143891569950553,A
885,1.0845668554872423,A
886,-1.4102131049046909,C
887,1.1437090225542927,B
888,0.05720988785532446,C
889,-0.14469235733423053,A
890,-1.5651223396134293,C
891,1.3878582819525018,A
892,-0.3766245617502222,C
893,-1.3928915874348766,C
894,-1.7051237863535924,C
895,0.4904454197277423,C
896,0.3224618952905035,C
897,0.34581628195881214,C
898,-0.19537906019503606,A
899,-0.8926491645545118,B
900,-1.7448896053299476,A
901,0.300046898027572,B
902,1.27465758347437,A
903,-2.031021983152215,B
904,1.5159892586034645,A
905,-0.42377590168491885,B
906,0.702678480808043,C
907,-0.7957667743641567,C
908,-0.8027272143001536,B
909,-0.8753274163029597,A
910,0.6916573010659731,A
911,-0.301234720368977,B
912,-1.3846505695968412,C
913,-0.7296055187602273,B
914,1.201529529515859,B
915,1.0592872290685917,A
916,-1.9436014391909768,A
917,-0.3521117904195822,C
918,2.1274963285530695,B
919,-1.0530473771263649,B
920,-0.06979749568013956,A
921,-1.1485565478040902,C
922,0.7546667134676062,B
923,-2.2570209001902204,A
924,-1.6233983244328563,C
925,-1.500911511100611,B
926,0.9820109082854275,A
927,-0.45475092855521726,C
928,-0.9651449127873681,B
929,0.5208319106489734,A
930,-0.9665063966761305,C
931,0.7964002115876653,C
932,-2.239107278058513,A
933,-0.534775944502463,B
934,0.7177131540302438,C
935,2.001367608571705,A
936,-1.9164532111689356,A
937,-0.2802135530188272,C
938,0.3307149730275629,A
939,-0.5260943595676155,C
940,0.8330682930656361,A
941,-0.7994410161174813,B
942,-1.8305211323219368,B
943,0.9387900340449816,C
944,1.0650440846433449,C
945,1.5115062289842642,A
946,1.2515367845650505,C
947,0.9855625460031434,C
948,-0.2861351850104173,A
949,-0.6044715775267827,B
950,-0.47611096915001516,B
951,0.5947242787582375,B
952,0.05995849892255485,A
953,-0.5654454052428881,B
954,0.7399969166725698,C
955,-0.6160414298934217,C
956,0.46056448690497437,C
957,1.0340061237075973,B
958,0.9021535213476511,B
959,1.723143510225044,B
960,-2.128119768115308,C
961,-0.17987259202521688,B
962,1.4653346068936535,A
963,-0.11045737503224999,A
964,-1.1125535056400904,A
965,0.38128931822201806,A
966,0.1821165881231259,A
967,-1.1451701356734203,C
968,0.9662248051682009,B
969,2.1946456697631587,C
970,0.4063663597323598,B
971,-0.04524383643055874,B
972,3.0742360094411794,B
973,1.055583644451313,A
974,-0.6573221635366967,B
975,0.28494145299101414,A
976,-0.09208791015423053,B
977,0.7026714949697348,B
978,-0.98174989837074,B
979,0.9226418995618855,C
980,0.05668558000688759,A
981,0.1186411839476925,A
982,1.3238230914221518,B
983,-0.5641389723147374,B
984,-0.27179975274058105,C
985,-0.08594443935946539,C
986,1.7995538467072214,C
987,-1.203006233787311,B
988,-1.3444603525372636,A
989,-0.026303751475849024,A
990,-1.6921084575932663,C
991,-0.6516417226965218,C
992,-0.27912506540404314,C
993,0.4991944837991905,C
994,0.2421450361026194,B
995,1.0591895218099543,C
996,-1.8725109908624504,B
997,-0.11447767812807744,C
998,-1.9225658063205422,C
999,-0.805823825320631,B
1000,-0.294962982335839,B
1001,0.5728345705066579,C
1002,0.7697371005062855,C
1003,-0.9487752205477574,B
1004,0.03682144258343938,C
1005,1.9871410673392704,A
1006,-1.8505078711083003,A
1007,-0.9661988725993526,B
1008,1.4820808389301177,B
1009,-0.1276877431301598,C
1010,1.1985594874992982,A
1011,-0.2854575844499534,A
1012,0.35354086206127766,C
1013,-0.26558569152544365,A
1014,1.4750633142068768,A
1015,-0.5837676538167926,B
1016,-0.19133164180209183,C
1017,-0.9451198631805541,A
1018,0.8761031482502247,B
1019,0.5073329389314375,C
1020,-0.6018969700161684,A
1021,-0.33828926298182427,B
1022,0.9953847234100905,C
1023,0.2926181356638707,A
1024,-1.0267400991472626,A
1025,0.36537464857731344,B
1026,-1.8569757379113272,C
1027,-0.5528585708402286,A
1028,0.47627661925349113,C
1029,0.42081247686630846,A
1030,0.6251420660138522,A
1031,0.8601673912162002,B
1032,1.7480479514500578,B
1033,0.1164857064297326,A
1034,0.4146856502974329,B
1035,-1.0707448025375168,A
1036,0.35382120266815803,C
1037,1.3774689098331914,C
1038,0.03326397779576662,A
1039,-1.5370482875838845,B
1040,-0.4895911542022275,A
1041,0.9998791886896657,B
