id,value,category
399,0.2494219275991875,A
400,-1.46043800050089,A
401,0.38555711566592965,C
402,-1.7300608626216216,C
403,-0.252246370600444,B
404,0.30486307741730534,C
405,0.8591294294429347,B
406,-1.059643712696486,A
407,0.06918413163653163,A
408,-1.5131092719019186,A
409,0.1430883009407135,C
410,-1.5866191635967535,A
411,0.6266512306089058,C
412,-1.6900678540640952,C
413,1.5337065851260132,C
414,-0.06632592773837528,A
415,-2.7050106803678937,A
416,1.6549374520954843,B
417,0.2893774700488949,B
418,1.9157605334587222,A
419,0.8188225602360025,C
420,1.5273449254672393,A
421,-1.36045569861438,A
422,0.5558220265644452,A
423,1.2008050956020917,A
424,0.4058494644694926,C
425,-0.3395312779150199,B
426,-0.36230558270527646,C
427,-0.9364102200174359,A
428,0.1275463984604137,A
429,-1.4081508510100196,B
430,1.5895180407194558,B
431,0.1352994417756954,C
432,-1.033771128529614,C
433,-1.9379083599605207,A
434,-0.6227838777958151,B
435,0.5188140184233845,C
436,0.14933665454901385,A
437,0.23302677768130461,C
438,-0.4332516323748672,C
439,2.4268228396144873,B
440,1.778581307218952,C
441,-0.636465231046438,C
442,-0.9724771332950458,B
443,-1.062659248179995,C
444,-0.5936585750662732,A
445,0.9880857946637398,C
446,0.7707431748546817,B
447,-0.6014446965384344,A
448,0.09912855801545963,B
449,0.21609524266427863,A
450,-0.7744499416254091,A
451,-0.09597676620451503,C
452,-0.8671055228937059,C
453,0.8615317985418774,B
454,1.5050296939656032,C
455,0.3708333548156237,B
456,0.38122983480377026,B
457,0.07918321407387675,B
458,-0.11386815074266582,C
459,0.7295893658268785,C
460,-0.3976962373430091,A
461,-0.6008456689431788,B
462,-0.7593876165743507,B
463,0.30437650973859015,C
464,-0.41989720920422363,B
465,0.13923583823679841,C
466,-1.469609934598309,B
467,-0.13001205947335545,B
468,1.4004750221964581,A
469,-0.2023509973868789,A
470,-0.7602188117563955,B
471,0.13379202429334774,A
472,0.5151724879061006,B
473,-1.0231041875032505,B
474,-0.8757120920192707,C
475,-0.43859982117222096,A
476,-0.8796664794103913,B
477,0.24674603625082725,A
478,0.14386935179263255,C
479,-1.2823836783095255,B
480,-1.4575746297798124,B
481,1.3054822309958334,A
482,-1.6418353547712745,B
483,0.2764943624001068,C
484,1.2388613772580868,A
485,1.5612411244861992,B
486,0.08584900717997516,A
487,-0.4360873234731276,A
488,-0.08494139377879009,B
489,-0.5510080358354077,B
490,0.5998432877264239,C
491,-0.026852589191379256,B
492,2.038246004010804,B
493,-0.22838450762301415,B
494,-1.4985806531947203,B
495,-0.5416837873631444,C
496,0.4925380908889968,A
497,0.1609761434145067,B
498,0.4140182756663152,B
499,-0.43703354827812285,A
500,0.7009617477630858,C
501,0.550236693355386,C
502,0.24955257152869276,B
503,-0.6212554658454459,A
504,-0.5585967043445201,A
505,0.29010907950385056,C
506,0.016867436295353155,C
507,0.9044887488106921,C
508,0.5516376682819304,B
509,0.0821055424497493,C
510,1.3813905478157333,A
511,0.4750584536540384,C
512,0.9563207109759361,C
513,-1.01456658161167,A
514,-1.5326377075358426,C
515,-1.0564083193478224,B
516,-0.8652982520741596,A
517,0.37927922247429374,A
518,1.7082428347352476,A
519,-0.17499902240956697,C
520,-0.9653010697909651,C
521,-0.16689012200615133,B
522,0.7025629163169775,C
523,0.18304753981560637,B
524,-1.213028811784228,A
525,-0.25409730247038165,A
526,1.0972972323276908,A
527,0.8529737182162958,B
528,0.2558911329346229,A
529,-0.8809597884814003,A
530,-1.9265390086850578,B
531,-0.2637523914746846,C
532,-0.17778589640533582,C
533,0.8384765178961012,C
534,-0.4710460565772345,B
535,-0.5452881881731688,B
536,0.4704379159906976,B
537,0.4535611244179232,C
538,-0.7843871886676321,C
539,1.9297432296062667,B
540,1.176938683619925,B
541,-0.5699956306094419,C
542,0.08705977467337053,C
543,-0.6752630591133786,A
544,-0.5204906108491284,A
545,-1.1084404612833105,C
546,1.6616331037761647,B
547,1.5794387529787148,B
548,-0.24247138202202984,C
549,-1.1231519996186874,A
550,0.6401271338875356,B
551,1.0212184888136124,A
552,1.6198459778817573,C
553,-0.15313060632791858,A
554,-1.4182549229347674,B
555,0.029489161701787545,C
556,0.9452595939752386,B
557,-0.6988755754697945,A
558,0.35989351056069113,B
559,-0.1410067800375961,B
560,1.3187975015637274,C
561,-0.04661525967405563,A
562,2.758218158432614,B
563,-1.2585403209186152,C
564,0.5134724002266638,B
565,0.6957356734675307,C
566,-0.3270027555518897,C
567,0.4168882556373249,B
568,0.1940517503341254,C
569,-0.0038938913067159495,B
570,0.5861283622360011,A
571,0.2708593863220149,C
572,-0.11258028273006852,A
573,0.7032212825080779,B
574,0.06195445381658244,C
575,-0.5223315340464442,C
576,1.7831379262288376,C
577,0.12767280443681972,B
578,-0.9165589854098304,B
579,-0.6614945140046884,B
580,0.42881451487924666,B
581,-0.07830505247338793,A
582,0.3387178121724794,C
583,-0.8262907086917064,C
584,0.42954240653646125,C
585,0.9379396026320618,B
586,0.6414299756784828,A
587,0.41803753184594417,B
588,-0.4184697451305575,B
589,0.27452599763019764,A
590,0.14833972615252813,A
591,0.4905463270030576,B
592,-1.5182042383864882,C
593,-0.1745651001518634,C
594,0.2311647059847997,C
595,0.9446808288675728,B
596,-0.11686160543043769,B
597,-0.6878545864296013,B
598,-0.3108238291188378,B
599,0.21283303772384535,B
600,0.016204042253521397,B
601,1.4194224986714086,C
602,1.1366296790698105,C
603,-0.28350815612839503,B
604,-0.8763919215172093,B
605,-0.6875144898754152,C
606,-1.0899533441744107,B
607,-0.8866641166888088,C
608,0.9032091258821039,B
609,-1.0607756973103655,B
610,0.31442655327747937,C
611,0.8349874404939365,C
612,2.292868157916736,A
613,1.0001672308787333,B
614,0.8138211362565304,C
615,0.8665055881590009,A
616,0.7539134031386402,A
617,0.9134087005740187,A
618,-0.1378195410832759,C
619,-1.0882366035076998,C
620,1.161113207337012,B
621,-1.6879208286178167,A
622,0.5588307554972612,C
623,-1.4798156554752837,A
624,2.1696416020597,A
625,0.599478288903024,A
626,2.555704771618109,B
627,-0.44226326988138065,B
628,-1.3358428557712623,B
629,-0.7131876636601588,B
630,0.2989468462700806,B
631,0.21041505444900724,B
632,-0.9388855132951762,A
633,0.753975183962466,C
634,1.7340813417874237,C
635,0.6616829963133761,B
636,-0.28059465586070054,C
637,-0.051611299415663635,C
638,1.268947739888834,B
639,1.1746615688906499,A
640,-0.881699096292666,A
641,1.608680694925869,A
642,0.12298659355266915,C
643,-1.1842392194217515,B
644,-0.45197951669171693,A
645,0.12474679178703066,A
646,-0.19413778950143146,A
647,-0.7520007594949703,A
648,-1.014967453809937,A
649,0.593549208608456,A
650,0.5751523523288344,C
651,0.09403457815992838,B
652,0.7595657427703846,B
653,-0.6521532776918039,C
654,0.39799778609006914,B
655,0.3104411859022743,C
656,-1.080184875909792,A
657,0.5762406899431917,A
658,-0.2117755318155284,C
659,1.28880475101418,C
660,-0.03799150190263842,B
661,1.3460305933183399,A
662,1.04396838189601,C
663,0.6257491766382414,B
664,-0.8550133008515151,C
665,-0.06598569876199586,B
666,0.6088084416361251,C
667,0.40792404397771515,C
668,-0.9069997556273369,C
669,-0.41573549898634016,C
670,-0.501488495478673,C
671,0.34229969683285927,A
672,0.5615795895665148,A
673,-0.8027326764388633,B
674,1.358553525187319,A
675,1.283220743981808,B
676,1.4016259231325916,B
677,1.487142739525289,A
678,0.23636324286407007,B
679,0.4855658911829613,B
680,0.35922270737207085,B
681,0.271735986864872,B
682,0.2824163559566601,C
683,-1.267858581867533,B
684,-0.5800932776835991,C
685,1.4575934261554269,B
686,-1.8437430844220977,A
687,-0.861791763168223,B
688,-0.24593998795554073,A
689,0.39395168200669195,B
690,0.5482770544261836,C
691,0.7529081738020943,C
692,0.6993130512310729,B
693,-0.564291108909939,B
694,1.345310971345052,A
695,-0.8862471428584356,C
696,0.5965711013179488,C
697,-1.1454442823664313,C
698,0.07960529891861644,B
699,-0.16391198081575428,B
700,-0.6397987607307544,C
701,-0.8506899440469546,B
702,1.2007738035402642,B
703,0.05152472659327324,A
704,1.53064259429703,B
705,0.9230139074825939,B
706,-1.395589524547773,B
707,0.7035846504029988,C
708,0.985303516747967,B
709,0.039532960712055,A
710,-1.336545400159199,C
711,-0.9370402400749716,C
712,0.37359417604089085,B
713,0.6120017389326718,B
714,-0.3802735419015152,C
715,-0.5616677160089156,B
716,-0.5826430408377054,C
717,0.6983033243538124,C
718,-0.40223094216835825,A
719,-0.5256487452399433,C
720,0.001389090726487239,A
721,-1.1410141869381953,B
722,0.5614307531152799,A
723,-0.4625054945288116,B
724,0.9645666377088382,B
725,-0.661533922304327,A
726,0.3174431287292351,C
727,-0.3112068269093178,B
728,0.6512995444593433,B
729,1.0505697493528736,C
730,-1.1793603930023449,A
731,1.237564408326733,A
732,-0.8626185158127522,C
733,-1.3131276328185562,C
734,-1.4168996692077163,A
735,0.40383394183267873,A
736,-0.3512806200784178,C
737,-0.011392011385213278,B
738,-1.221361352715131,A
739,-0.23708536947946443,A
740,0.3090649798660831,A
741,-0.04632983126529196,B
742,0.5934474866638583,C
743,-2.0581876750216264,C
744,-0.588421963472707,C
745,-1.0492728141848657,C
746,-0.18862037757254851,C
747,1.0057324029828811,C
748,1.2222827327843395,C
749,1.6615940200506794,B
750,0.2268723070628922,C
751,1.2947856942291074,A
752,-1.2511163686295395,B
753,-0.9301312679752586,A
754,0.966086049579637,C
755,0.2205664909001666,C
756,-1.877423296112622,A
757,-1.03346833645053,B
758,-0.7969310665233229,A
759,0.6743340377542935,A
760,0.011671019544288798,C
761,0.8119785577865196,C
762,0.42671468054907263,C
763,1.583061349661753,A
764,0.06378306124164076,B
765,0.37434417558400374,A
766,-0.651565336387231,C
767,-1.697081377491991,B
768,-0.39962154774119435,B
769,0.20877342458789275,A
770,1.1008002712103293,A
771,0.6119739009019153,B
772,0.44924039184845027,B
773,1.3590185906419465,A
774,0.606166094104153,A
775,0.9235881520708049,C
776,0.9244683779551276,B
777,-1.7961117001549423,C
778,1.5647538388502495,B
779,0.01083281864527916,B
780,1.0387682707423347,A
781,0.9839729465811909,C
782,1.5571155286746003,C
783,1.3658529104197104,A
784,2.4850718921246657,C
785,0.34816224111222516,A
786,-0.009977384671895592,B
787,0.11020618101995616,C
788,-0.4323547688614178,C
789,1.410127656430912,A
790,0.3262245227166686,C
791,-1.1655720233250386,A
792,1.1296320291254922,C
793,0.7733135691995275,B
794,0.03944759934065653,B
795,0.11807325018835052,C
796,-0.059362067524970724,C
797,0.48458420230822025,C
798,1.0221945932886127,C
799,0.5794198062744152,B
800,-0.37416065205677124,A
801,-1.5215676470487167,B
802,-0.383577810099386,C
803,-0.827816182640411,B
804,-0.3372503611548888,C
805,1.585479340951379,B
806,-0.3517119509556554,C
807,-1.0855236316095407,C
808,1.0425146286096567,A
809,0.0033307137055959236,A
810,1.4472680448309998,A
811,1.3116545203561085,C
812,1.3047354066667025,C
813,-1.102170685537431,C
814,-1.0811101964898646,A
815,-0.5186478217099386,B
816,-0.754659583337063,C
817,0.3659927149253243,C
818,-0.3457309790230046,B
819,0.21583156267456738,C
820,0.0423425775651612,B
821,-1.1455727042606987,C
822,-0.7591086583480338,C
823,0.12378878869314479,B
824,0.2993208807735776,B
825,-1.0980096823694983,A
826,0.6082755453500308,A
827,-2.0268201155036762,C
828,0.11385395229440756,A
829,0.5374257726530827,C
830,0.6216619410194739,B
831,-0.21550766831649146,A
832,-0.4233789974035726,C
833,-1.420928740287435,A
834,0.37551716592146256,C
835,0.16137063990450765,B
836,-0.9973141192677555,A
837,0.8555217257147336,B
838,0.40342980460075706,A
839,1.5726197503237467,B
840,-1.7065245492066718,C
841,-0.21754357769497232,C
842,0.034351204839207276,B
843,0.057662165765691185,A
844,0.44781524804260325,C
845,-0.04952082447441538,B
846,-1.3457234234282358,C
847,0.25796400653898843,B
848,1.0057623462530687,A
849,-0.020809077663268866,B
850,1.6102984565195495,C
851,0.915161570880876,B
852,-0.016606964243629684,C
853,0.011850935852684652,B
854,-1.518177184722569,A
855,0.9418255406636765,A
856,1.5311591009095094,C
857,2.367777189899458,A
858,0.24044057854288217,B
859,-0.9077373438166974,B
860,0.13515936419881802,A
861,-0.1098633545618705,A
862,-0.8235249445115572,A
863,0.9768227331316319,B
864,-0.9545299695214182,B
865,0.4606906929345158,B
866,-1.9550182273884562,C
867,1.809988039515179,B
868,-1.0599929302917468,A
869,0.6515260669722283,C
870,0.7897203018702871,B
871,-0.5897395316900568,A
872,-0.8217932213627841,A
873,0.0588609146716461,A
874,0.5966666186266144,A
875,1.6158177139771952,C
876,0.5827219837758764,A
877,-1.6642296237259167,B
878,0.9343212078934185,C
879,-1.6627865754563067,B
880,1.2252572718535042,A
881,0.6920812560109119,A
882,0.19767063057762718,C
883,-0.5688038672458741,C
884,0.029975818770335647,C
885,-0.4508110235677001,B
886,0.5401387526952914,A
887,0.28639663757126693,C
888,-1.2536020018783856,C
889,0.6013529780542748,B
890,1.1920535130925156,B
891,0.0654901565494602,B
892,-0.19802720993966685,A
893,0.8377359085815127,A
894,-0.10997881403170577,A
895,-0.5803296686179673,B
896,-1.1321359551582466,C
897,-0.5420694872822942,C
898,0.6759409105534356,A
899,-0.5571549192973047,C
900,-1.9695665855063764,C
901,0.9806893680760962,A
902,-1.0885556407101435,B
903,-0.1555593602294805,A
904,-0.892238621863119,A
905,-0.9228965278381123,A
906,-0.305299437565807,A
907,1.7368924973078756,B
908,-0.8223033429666,C
909,-1.1670237709307996,A
910,-2.1094780952107572,C
911,-0.4950632769517052,B
912,-0.06521610840628686,C
913,-0.6781552442219136,C
914,-0.849286747946667,A
915,0.7474640855119576,C
916,1.9091181431631765,B
917,-0.2508510115886419,B
918,-2.682302336098415,A
919,-1.182062056361697,B
920,0.47698242364046767,A
921,-0.8184614259888583,A
922,-2.245905346330029,C
923,0.5660588213882086,C
924,1.3250686698762515,C
925,0.14909475433037706,B
926,1.2091196473194856,B
927,-1.0243556527701758,B
928,-3.123335678351904,B
929,-0.23427602205323264,A
930,-0.40560420121114216,C
931,-2.9082904936386367,A
932,0.7449042921214748,A
933,0.18271091085745236,C
934,-0.8986055447256202,C
935,0.5155019681888815,B
936,-0.3238461945936874,C
937,-0.7454149621824563,C
938,0.06269038514568187,C
939,-0.2496996581867138,C
940,-0.3645590040010032,A
941,1.2291422752879844,C
942,0.5427856231006439,A
943,0.2094867736363781,C
944,0.7803173760017719,A
945,-0.444727449374747,C
946,0.42812023409971445,B
947,-1.1409828232950594,B
948,-0.38401623899635673,B
949,1.4503296617511945,B
950,0.10966373656645292,C
951,0.09849550390508054,B
952,-0.2089423438488767,C
953,2.8527622445978364,C
954,0.22627322921739035,A
955,-0.48604345384455183,A
956,-0.5609921878653503,A
957,0.30815851054157856,B
958,0.631725370229938,C
959,-0.25636058958939206,C
960,-0.766955435970254,C
961,-3.0999026804057905,B
962,-0.8485738692422332,A
963,1.038510904400248,C
964,0.2706080025194564,B
965,-0.8376759137406495,B
966,0.4094368283121087,A
967,1.3754549016249369,C
968,-0.941844504699552,C
969,0.6519060779313398,A
970,-0.2512975732981064,C
971,-0.5914830199096602,C
972,-0.09632123730824767,C
973,1.4939051830530365,B
974,-0.9276788326181684,B
975,1.3315347628950962,C
976,-0.6991821413861927,A
977,-0.03292572767727911,A
978,2.417215014387044,A
979,1.5366782358109043,C
980,-0.55380761564896,A
981,-0.04101527429576219,A
982,-1.0121868188184227,B
983,-0.8619944285204865,B
984,0.23003412262733955,A
985,-0.41228117041249224,B
986,-0.7811152558648731,C
987,-0.1209544240701411,C
988,-0.976202784015971,A
989,2.0430013427159737,C
990,2.345771492148028,A
991,1.4382853398296778,A
992,-1.1308226181974024,C
993,0.7722018178540664,B
994,-0.2605196933944121,C
995,-0.4427179780700359,C
996,1.117072563318004,C
997,0.40839199325107295,B
998,-0.5734956318868802,B
999,-0.1366729926064223,B
1000,-0.5040831278511184,A
1001,-0.30862376783276707,C
1002,0.9718199194953518,C
1003,-0.2154283728134716,B
1004,1.926240834698941,B
1005,-0.07314076604587877,A
1006,0.3427307995689253,A
1007,0.68279409556511,B
1008,-1.7500133232742936,B
1009,0.6851236157004347,C
1010,1.2783088817271664,B
1011,-1.009710801653863,B
1012,-0.04031190437861084,C
1013,-0.746416986147997,A
1014,-1.21165813472341,A
1015,0.059601189911291146,A
1016,-0.8871458311601377,C
1017,-0.16303583996966037,A
1018,0.26410351952198513,A
1019,1.3839766835713079,A
1020,1.024671215269102,B
1021,-0.6080039850755696,C
1022,-1.0246174748385153,C
1023,-0.1328422612141709,A
1024,1.030016612942818,C
1025,1.352198809634361,A
1026,0.9742232799825621,C
1027,-0.3331701660899156,B
1028,-0.5282207164557678,B
1029,-2.1476067633135085,A
1030,0.9630267516701296,B
1031,-1.1003922744132726,B
1032,0.32589457589508736,B
1033,0.10393211482948943,B
1034,-0.44332551702824746,A
1035,-1.9099986621314249,C
1036,-1.2398422724651892,C
1037,-0.762023451220169,C
1038,-0.38751401556354903,A
1039,-1.164295094931241,B
1040,-0.41336723093088124,C
1041,-0.8789747615348976,A
1042,-0.7409967724987415,B
1043,-0.6374609379963297,C
1044,-0.7796130059284266,C
1045,0.6957549671282076,B
